   	CUSTOMER_CODE	COMPANY_CODE	BUSINESS_NO	OFFICER_NAME	OFFICER_NAME_ENG	CUSTOMER_NAME	CUSTOMER_NAME_ENG	NATION_CODE	ZIP_CODE	ADDRESS	ADDRESS_ENG	TEL_NO	FAX_NO	CO_CERTIFIED_EXPORTER_YN	CERTIFICATION_NO	REMARK	INTG_INTERFACE_TRANS_ID	TARGET_YN	EMAIL	SEND_RECEIVE_IDENTIFIER_CODE	DELETE_YN	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
514	410892	PLS100	505-13-81570	손양익		미래테크	MIRAE TECH	KR	38034	경상북도 경주시 강동면 천강로 534-48	534-48, Changgang-ro,Kangdong-myeon,Gyeongju, Gyeongsangbuk-do, Korea	054-760-2131	054-760-2185	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
515	410893	PLS100	506-31-71588	박재홍		경주지게차	GYEONGJU FORK LIFT(Park,Jae-Hong)	KR	38099	경상북도 경주시 양정로278번길 22 (동천동)	22, Yangjeong-ro 278bungil,Gyeongju, Gyeongsangbuk-do, Korea(Dongcheon-dong)	547462266		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
516	410894	PLS100	502-21-97627	배유근		두원티이지	DOOWON TEG	KR	43008	Guji-myeon, Dalseong-gun,150, Gukgasandan-daero 64-gil,	Guji-myeon, Dalseong-gun,150, Gukgasandan-daero 64-gil,	053-716-6162	053-656-4797	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
517	410895	PLS100	506-06-65901	이태식		태영베어링종합상사	TAEYOUNG BEARING	KR	37890	경상북도 포항시 남구 오천읍 문덕로53번길7,C-138(문덕오천시장형상가)	7, C-138, Mundeok-ro 53bungil,Ocheon-eup,Pohang, Gyeongsangbuk-do, Korea	542911239	542823818	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
518	410896	PLS100	606-81-90779	박풍우		극동씨앤이주식회사	KUKDONG C&E CO.,LTD.	KR	46706	부산광역시 강서구 제도로1041번길 527(강동동)	527, 1041BUNGIL, GEDORO, GANGSEO-GUBUSAN, KOREA	051-317-6601	051-317-6602	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
519	410897	PLS100	606-83-02186	김삼석		사상세관	SASANG KOREA CUSTOMS	KR	47001	부산광역시 사상구 사상로 5(주례동)	5, JURYE-DONG, SASANG-GUBUSAN, KOREA	513120121		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
520	410898	PLS100	127-81-74956	이춘태		(주)포천기공	POCHEON GIGONG	KR	11168	경기도 포천시 가산면방축리 672-1.	672-1, BANGCHUK-RI, GASAN-MYEONPOCHEON, GYEONGGI-DO, KOREA	031-541-2438	031-541-1829	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
521	410899	PLS100	128-81-72266	김진현		현진정보기술(주)	HYUNJIN INFORMATION TECHNOLOGY	KR	10449	경기도 고양 일산동구 호수로 358-39 동문굿모닝타워1차 920	920HO,DONGMUN GOODMORNING TOWER1CHA358-39, Hosu-ro, Ilsandong-gu,GOYANG, GYEONGGI-DO, KOREA	319084705		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
522	410900	PLS100	119-86-16644	김명조		삼미정보시스템(주)	SAMMINFORMATION SYSTEMS CO.,LTD	KR	8502	서울특별시 금천구 갓나디지털1로 212(가산동, 코오롱디지털 애스턴빌딩 11층)	212, Gasan digital 1-ro,Seoul	02-790-5505	02-790-5509	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
523	410901	PLS100	121-81-67137	유석희		토탈월드해운항공㈜	TOTAL WORLD SHIPPING&AIR CO., LTD.	KR	6616	서울특별시 특별시 서초구 서초동 1316-4 팔레스빌딩 503	PALACE BUILDING 50, 1316-4SEOCHO 4-DONG, SEOCHO-GUSEOUL, KOREA	514630679		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
524	410902	PLS100	514-01-82833	김석봉		김석봉	KIM,SEOK-BONG	KR	38074	경상북도 경주시 공단로52(황성동)	52, Gongdan-ro,GYEONGJU, GYEONGSANGBUK-DO, KOREA	117173112		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
525	410903	PLS100				윤재식	YOON, JAE-SIK	KR	38106	경상북도 경주시 대안길11번길 14, 501호	14, Daean-gil 11beon-gil,	010-8585-1911		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
526	410904	PLS100	505-07-36448	이승욱		*DEL*그린퓨어특수제지경주,포항총판	*DEL*GREEN PURE PAPER POHANG	KR	0	경상북도 경주시 안강읍 산대리2023	2023, SANDAE 6-RI, ANGANG-EUPGYEONGJU, GYEONGSANGBUK-DO, KOREA	537638484		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
527	410905	PLS100	514-02-66484	장동준		조은산업	JOEUN SANUP	KR	37867	경상북도 포항시 남구 대송면 제내리 231 112호	231-112, JENAE-RI, DAESONG-MYEONNAM-GUPOHANG, GYEONGSANGBUK-DO, KOREA	542855271	542855272	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
528	410906	PLS100	506-07-97939	원성욱		퍼시스포항OPC	FURSYS POHANG OPC	KR	37700	경상북도 포항시 북구 새천년대로 573(용흥동)용흥동,신흥빌딩2층	612-3, JUKDO-DONG, BUK-GUPOHANG, GYEONGSANGBUK-DO, KOREA	542736671	542753938	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
529	410907	PLS100	610-05-56169	박영미		청원유통	CHEONGWON YUTONG	KR	44716	울산광역시 남구 삼산동1647-1	1647-1, SAMSAN-DONG, NAM-GUULSAN, KOREA	522741246		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
530	410908	PLS100	410-81-45237	김영록		(주)한국물류시스템(KOLOS)	KOREA LOGISTIC SYSTEM CO.,LTD	KR	62233	광주광역시 광산구 용아로 432 (흑석동,201호)	Yonga-ro 432, GWANGSAN-GUGWANGJU, KOREA(Heukseok-dong, room#201)	629455656	629452002	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
531	410909	PLS100				이너지수원사무소	INERGY SUWON OFFICE	KR	16487	경기도 수원시 팔달구 인계동946-3번지LIG 빌딩 2층	LIG B/D, 2ND FLOOR, 946-3INGYE-DONG, PALDAL-GUSUWON, GYEONGGI-DO, KOREA			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
532	410910	PLS100	505-12-72512	박병윤		금강테크	GEUMKANG TECH	KR	38112	경상북도 경주시 초당길31번길 23(동천동)	23, Chodang-gil 31bungil,Gyeongju, Gyeongsangbuk-do, Korea	010-3511-2149	054-741-8227	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
533	410911	PLS100	505-11-98096	안정숙		신용종합상사	SHINYONG JONGHAB SANGSA	KR	38095	경상북도 경주시 원화로 498(용강동)	1315-3, YONGGANG-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	547490922	547499124	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
534	410912	PLS100	214-87-79183	김현수		롯데렌탈 (주)	LOTTE RENTAL	KR	6167	경기도 안양시 동안구 전파로 88(호계동,신원비젼타워8층)	SINWONVISION TOWER, 8TH FLOOR,898HOGYE 2-DONG, DONGAN-GUANYANG, GYEONGGI-DO, KOREA			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
535	410913	PLS100				전종은	JEON, JONG-EUN	KR	38096	경상북도 경주시 소금강로21번길10	10, Sogeumgang-ro 21beon-gil,	010-8519-4204		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
536	410914	PLS100		이상철		대구 전파관리소	DAEGU RADIO MANGEMENT SERVICE	KR	42043	1429-7, Manchon-dong,Suseong-gu	1429-7, Manchon-dong,Suseong-gu	053-749-2800	053-749-2898	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
537	410915	PLS100	514-19-95615	김동진		윈프로FA	WINPRO FA	KR	42711	대구광역시 달서구 성서공단북로2길 6(파호동)	200-1, PAHO-DONG, DALSEO-GUDAEGU, KOREA	053-584-5908	053-581-5908	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
538	410916	PLS100	110-81-92204	류영태		(주)엔티티웍스	ENTT WORKS CO.,LTD	KR	3328	서울특별시 은평구 통일로89길 5-10(갈현동)	413-9, GALHYEON 1-DONGEUNPYEONG-GUSEOUL, KOREA	23873190		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
539	410917	PLS100	505-01-88298	이순희		해인전기FA	HAEIN ELECTRIC FA	KR	38079	경상북도 경주시 황성로 60(황성동, 현대5차아파트)	HYUNDAI5TH APARTMENT 505-504, 277-6HWANGSEONG-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	1035454803		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
540	410918	PLS100	105-81-97584	전상현		(주)코아익스프레스	CORE EXPRESS Co.,Ltd	KR	4173	ROOM406 GEUNSIN B/D, 16SAMGAE-RO, MAPO-GUSEOUL, KOREA	ROOM406 GEUNSIN B/D, 16SAMGAE-RO, MAPO-GUSEOUL, KOREA	02-704-2681	02-704-2684	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
541	410919	PLS100	505-85-09804	오근호		(주)클린코리아안강공장	CLEAN KOREA ANGANG	KR	38029	경상북도 경주시 안강읍 두류길 162	162, Duryugil, Angang-eupGyeongju, Gyeongsangbuk-do, Korea	054-762-7672		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
542	410920	PLS100	505-09-81888	김봉철		에이치피경주서비스센터	HP GYEONGJU SERVICE CENTER	KR	38144	경상북도 경주시 금성로 324-3 (서부동) 1층	1FLOOR, 324-3, Geumseong-ro,GYEONGJU, GYEONGSANGBUK-DO, KOREA	547423582		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
543	410921	PLS100	214-81-91583	마이클주엽김 외1		한국내쇼날인스트루먼트(주)	KOREA NATIONAL INSTRUMENTS	KR	6173	서울특별시 강남구 영동대로96길 20 (삼성동,대화빌딩8층)	DAEHWA B/D, 8TH FLOOR,20, Yeongdong-daero 96-gil, Gangnam-gu,SEOUL, KOREA	234513400	234513451	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
544	410922	PLS100	505-06-13754	이경우		에덴장식	EDEN DECORATIONS	KR	38155	경상북도 경주시 동성로 72 (노서동)	72, Dongseong-roGYEONGJU, GYEONGSANGBUK-DO, KOREA(Noseo-dong)	547722458		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
545	410923	PLS100	617-81-71559	김장헌		(주)인도자동차기술연구협회한국지사	ARAI KOREA	KR	48445	부산광역시 남구 수영로 237 1403호(대연동, 대연메디칼센터)	1403, 237, Suyeong-ro, Nam-guBusan, Korea(Dayeon-dong, MediTower 1403)	051-442-0881	051-442-0887	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
546	410924	PLS100	204-08-42646	주종선		라인테크	LINE TECH	KR	18511	경기도 화성시 동탄면 금곡로193번길 6	ROOM101, 150-4, BANSONG-DONGHWASEONG, GYEONGGI-DO, KOREA	3180151244	3180151209	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
547	410925	PLS100	506-01-88248	백성렬		대성전기종합상사	DAESUNG ELECTRIC SANGSA	KR	37739	경상북도 포항시 북구 중앙로245번길 20(죽도동)	158-26, JUKDO-DONG, BUK-GUPOHANG, GYEONGSANGBUK-DO, KOREA	542820346	542817859	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
548	410926	PLS100	504-81-05369	김성기		(주)세원물산	SAEWON MOOLSAN	KR	38898	경상북도 영천시 도남공단길 53(도남동, (주)세원물산)	196, DONAM-DONGYOUNGCHEON, GYEONGSANGBUK-DO, KOREA	543350551	543311123	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
549	410927	PLS100	202-81-53984	남규석,조동제		이코노해운(주)	ECONO SHIPPING CO.,LTD	KR	4611	서울특별시 중구 다산로 213, 6층(신당동)	213, Dasan-ro, Jung-gu,SEOUL, KOREA	02-734-1742	02-734-1748	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
550	410928	PLS100	211-84-08238	은용환		타워스왓슨유엘씨	TOWERS WATSON ULC	KR	3186	서울특별시 종로구 새문안로 92(신문로1가)	GWANGHWAMUN OPISIA B/D 6F, 163SINMUNNO 1-GA, JONGNO-GUSEOUL, KOREA	234582924		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
551	410929	PLS100	606-11-41824	손담		홍정개발	HONGJEONG DEVELOPMENT	KR	38033	경상북도 경주시 강동면 왕신오금길 119	1440, WANGSIN-RI, GANGDONG-MYEONGYEONGJU, GYEONGSANGBUK-DO, KOREA	547623710		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
552	410930	PLS100	504-14-98793	이재익		가람테크	GARAM TECH	KR	41518	대구광역시 북구 유통단지로 50(산격동)	ELECTRIC LIGHTING 226, 1666SANGYEOK 2-DONG, BUK-GUDAEGU, KOREA	536043017	536043018	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
553	410931	PLS100	505-11-92068	김종영		귀뚜라미에어컨대리점(한국냉동종합설비)	KITURAMI AIRCON(HANGOOK NAENGDONG)	KR	38104	경상북도 경주시 백률로10 (동천동)	Baekryul-ro 10,Gyeongju, Gyeongsangbuk-do, Korea(Dongcheon-dong)	054-775-1400	054-773-4124	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
554	410932	PLS100	505-08-21772	조동훈		동진테크	*DEL*DONGJIN TECH	KR	42710	경상북도 경주시 시래동 1019	1019, SIRAE-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	547431936	547431936	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
555	410933	PLS100	105-81-68089	조윤주, 파비앙피에		볼로레로지스틱스코리아(주)	BOLLORE LOGISTICS KOREA Co., Ltd	KR	4173	2ND GEUNSIN BLDG., 16SAMGAE-RO, MAPO-GU16,SEOUL, KOREA	2ND GEUNSIN BLDG., 16SAMGAE-RO, MAPO-GU16,SEOUL, KOREA	02-6719-9188		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
556	410934	PLS100	215-86-53379	림분춘		한국헥사곤메트롤로지(유)	HEXAGON METROLOGY KOREA,LLC	KR	13215	SUNIL TECHNOPIA 206, 440, GEUMGWANG 1-DONG, JUNGWON-GUSEONGNAM, GYEONGGI-DO, KOREA	SUNIL TECHNOPIA 206, 440, GEUMGWANG 1-DONG, JUNGWON-GUSEONGNAM, GYEONGGI-DO, KOREA	317773477	317773478	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
557	410935	PLS100	506-81-59371	이성길		(주)미광계전	MIKWANG GAEJEON	KR	38024	경상북도 경주시 안강읍 안강중앙로 280	280, AngangJungang-ro, Angang-eupGyeongju, Gyeongsangbuk-do, Korea	547634234	547614234	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
558	410936	PLS100	505-13-93964	김철욱		*DEL*신풍종합건설기계	*DEL* SHINPUNG TOTAL MACHINERY	KR	0	경상북도 경주시 경감로 466-76	420-131, SEONGDONG-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	547453260		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
559	410937	PLS100	621-81-68825	박해영		(주)대한구조안전기술	DAEHAN STRUCTURAL SAFETY TECHNOLOGY	KR	46241	부산광역시 금정구 부산대학로63번길 2(장전동)	PUSAN？？NATIONALUNIV,SAN 30JANGJEON-DONG, GEUMJEONG-GUBUSAN, KOREA			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
560	410938	PLS100	610-81-52508	이용식		신우종합건설(주)	SHINWOO CONSTRUCTION CO., LTD.	KR	44717	울산광역시 남구 정동로 16(삼산동)	1599-2, SAMSAN-DONG, NAM-GUULSAN, KOREA	522763860	522763820	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
561	410939	PLS100	120-81-51947	윤용락		(주)신도테크노	SHINDO TECHO	KR	6643	서울특별시 서초구 효령로61길 6 (서초동, 신도빌딩)	1604-22, SEOCHO 1-DONG, SEOCHO-GUSEOUL, KOREA	233977114		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
562	410940	PLS100	116-81-19273	구자균, 박용상		엘에스산전(주)본사	LS INDUSTRIAL SYSTEMS CO., LTD.	KR	14119	경기도 안양시 동안구 엘에스로 127 (호계동)	127, LS-ro, Dongan-guANYANG, GYEONGGI-DO, KOREA	432682631	432684384	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
563	410941	PLS100	137-10-87138	박중광		씨엘관세정보	CL TARIFF INFORMATION	KR	7918	서울특별시 양천구 곰달래로9길 53 (신월동, 안성주택)대방샤인힐아파트 102-120111/2	DAEBANG SYAINHIL APT, 101, SINWOL1-DONG, YANGCHEON-GUSEOUL, KOREA			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
564	410942	PLS100	121-09-87044	한상일		HS관세사무소	HS CUSTOMS BROKER OFFICE	KR	22381	인천광역시 중구 공항동로295번길 77-6(운서동,화물터미널B운송대리점동412-2호)	UNSEO-DONG, CARGO TERMINAL B-412/2,77-6, Gonghangdong-ro 295beon-gil,Jung-gu,	327448255		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
565	410943	PLS100	505-11-79236	이명호		공단종합자재	GONGDAN JONGHAB JAJAE	KR	38046	경상북도 경주시 천북면오야리 1-1천북산업단지22 블록 나	CHEONBUK INDUSTRIAL 22 BLOCKS, 1-1OYA-RI, CHEONBUK-MYEONGYEONGJU, GYEONGSANGBUK-DO, KOREA	115285852		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
566	410944	PLS100	506-01-73333	김성섭		공단지게차	GONGDAN FORK LIFT	KR	37838	경상북도 포항시 남구 연일읍오천리 92-21	92-21, OCHEON-RI, YEONIL-EUP, NAMGUPOHANG, GYEONGSANGBUK-DO, KOREA	542854545		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
567	410945	PLS100	505-81-59664	홍순름		(주)순양	SOONYANG	KR	38215	경상북도 경주시 외동읍 모화공단길 177	177, Mohwagongdan-gil, Oedong-eupGYEONGJU, GYEONGSANGBUK-DO, KOREA	115112241		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
568	410946	PLS100	504-81-60722	김진욱		(주)대현푸드	DAEHYUN FOOD CO., LTD.	KR	38489	경상북도 경산시 진량읍선화리 803	803, SEONHWA 6-RI, JILLYANG-EUPGYEONGSAN, GYEONGSANGBUKDO, KOREA	539520050	539520054	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
569	410947	PLS100	120-82-00275	조환익		대한무역투자진흥공사	KOREA TRADE INVESTMENT PROMOTION	KR	6792	서울특별시 서초구 헌릉로 13 (염곡동, 대한무역투자진흥공사(코트라))	300-9, YEOMGOK-DONG, SEOCHO-GUSEOUL, KOREA	234971199		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
570	410948	PLS100	505-12-45577	최상구		*DEL*진영오토텍	*DEL* JINYOUNG AUTOTEC	KR	0	경상북도 경주시 천북면 동산리 662-1	662-1, DONGSAN-RI, CHEONBUK-MYEONGYEONGJU, GYEONGSANGBUK-DO, KOREA	547485151	547763545	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
571	410949	PLS100	506-81-24509	강희성		동해기전공업(주)	DONGHAE MECHANISM INDUSTRIAL	KR	37860	경상북도 포항시 남구 호동 591	591, HO-DONG, NAM-GU,SIPOHANG, GYEONGSANGBUK-DO, KOREA	542861600	542863377	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
572	410950	PLS100	506-03-74530	박미경		*DEL*반도산업기전	*DEL*BANDO INDUSTRIAL MECHANISM	KR	0	경상북도 포항시남구 연일읍오천리 603번지	603, OCHEON-RI, YEONIL-EUP, NAM-GUPOHANG, GYEONGSANGBUK-DO, KOREA	542854720	542854759	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
573	410951	PLS100	601-85-07569	류지훈		관세법인태영 부산지점	TAEYOUNG CUSTOMS BROKER OFFICE	KR	48939	부산광역시 중국 중앙동 4가87-7부산무역회관 1404	TRADEHALL 14TH FLOOR, 87-7JUNGANG-DONG 4-GA, JUNG-GUBUSAN, KOREA			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
574	410952	PLS100	620-01-87598	김경식		우진산업	WOOJIN INDUSTRY	KR	38208	경상북도 경주시 외동읍모화리 1676-2	1676-2, MOHWA-RI, OEDONG-EUPGYEONGJU, GYEONGSANGBUK-DO, KOREA	5477269068	547726909	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
575	410953	PLS100	602-81-24976	황보용		황보관세법인	HWANGBO CUSTOMS BROKER OFFICE	KR	48938	부산광역시 중구 중앙동 4가 84-5	84-5, JUNGANG-DONG 4-GA, JUNG-GU, BUSAN, KOREA	23231313	27178489	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
